group_target,group_comp,tile_same,T1_same,T2_same,D1_same,D2_same,same2fold,same3fold,same4fold,same6fold,distance,user_id,task_id,correct
P4M,P6,False,False,False,False,False,True,False,False,False,4,A1A3TGZ7DKJWRW,21191,1
P2,P3M1,False,True,True,False,True,False,False,True,True,3,A1A3TGZ7DKJWRW,49414,1
P6,P3M1,True,True,True,False,True,False,True,True,False,2,A1A3TGZ7DKJWRW,5220,0
P6,P3,True,True,True,True,True,False,True,True,False,1,A1A3TGZ7DKJWRW,5916,0
PG,PM,True,False,True,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,44705,0
PM,P6,False,False,True,True,True,False,False,True,False,4,A1A3TGZ7DKJWRW,44877,1
PMG,P3M1,False,False,False,False,True,False,False,True,True,2,A1A3TGZ7DKJWRW,33440,0
P3M1,PGG,False,False,False,False,True,False,False,True,True,3,A1A3TGZ7DKJWRW,11227,1
PGG,P2,False,False,False,True,True,True,True,True,True,3,A1A3TGZ7DKJWRW,31945,1
CM,CMM,True,True,True,True,False,False,True,True,True,3,A1A3TGZ7DKJWRW,40647,1
PMG,P31M,False,False,True,True,True,False,False,True,True,2,A1A3TGZ7DKJWRW,32724,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,A1A3TGZ7DKJWRW,891,1
PG,P4G,False,True,False,False,False,False,True,False,True,4,A1A3TGZ7DKJWRW,43090,0
P31M,P3,True,False,False,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,8448,0
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,A1A3TGZ7DKJWRW,30204,1
PGG,PG,True,True,False,True,True,False,True,True,True,1,A1A3TGZ7DKJWRW,29318,0
P4G,PM,False,False,False,False,False,False,True,False,True,5,A1A3TGZ7DKJWRW,16541,1
CM,P2,False,True,True,False,True,False,True,True,True,4,A1A3TGZ7DKJWRW,41559,1
PMG,P4,False,False,False,True,True,True,True,False,True,4,A1A3TGZ7DKJWRW,34230,0
P31M,P4M,False,True,True,False,False,False,False,False,True,4,A1A3TGZ7DKJWRW,6617,1
CMM,PMM,False,False,False,False,False,True,True,True,True,1,A1A3TGZ7DKJWRW,28599,1
P6M,PM,False,True,False,False,False,False,False,True,False,3,A1A3TGZ7DKJWRW,1801,1
CM,P3,False,True,True,False,True,True,False,True,True,2,A1A3TGZ7DKJWRW,41126,0
PMM,P4,False,False,False,True,True,True,True,False,True,3,A1A3TGZ7DKJWRW,38062,0
P6M,P4M,False,True,True,True,True,True,False,False,False,3,A1A3TGZ7DKJWRW,864,0
P6M,P2,False,False,False,False,False,True,False,True,False,2,A1A3TGZ7DKJWRW,1219,1
P31M,PM,False,True,False,True,True,True,False,True,True,2,A1A3TGZ7DKJWRW,8235,0
P3M1,PMG,False,False,False,False,True,False,False,True,True,2,A1A3TGZ7DKJWRW,9987,1
PMM,PM,True,True,False,True,True,False,True,True,True,3,A1A3TGZ7DKJWRW,36367,0
P31M,PMM,False,True,True,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,8113,1
P3M1,PG,False,False,True,False,True,True,False,True,True,3,A1A3TGZ7DKJWRW,12006,1
P4M,P4G,True,False,False,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,20691,1
CMM,CM,True,True,True,True,False,False,True,True,True,3,A1A3TGZ7DKJWRW,27986,0
CMM,P4M,False,False,False,True,True,True,True,False,True,2,A1A3TGZ7DKJWRW,26502,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,42826,1
P1,P4,False,True,True,True,True,False,True,False,True,2,A1A3TGZ7DKJWRW,52138,1
P1,P4G,False,False,False,False,False,False,True,False,True,3,A1A3TGZ7DKJWRW,52692,1
P2,PM,False,False,True,True,True,False,True,True,True,3,A1A3TGZ7DKJWRW,50489,1
P1,PMM,False,False,False,True,True,False,True,True,True,4,A1A3TGZ7DKJWRW,51652,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,A1A3TGZ7DKJWRW,45533,1
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A1A3TGZ7DKJWRW,27674,1
PM,P3M1,False,False,True,False,True,True,False,True,True,2,A1A3TGZ7DKJWRW,44935,1
P3M1,P3,True,True,True,False,True,True,True,True,True,1,A1A3TGZ7DKJWRW,12296,0
P6M,P31M,True,True,True,False,False,False,True,True,False,1,A1A3TGZ7DKJWRW,43,0
PM,PGG,True,False,False,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,46473,1
P4M,P3M1,False,False,False,True,False,False,False,False,True,4,A1A3TGZ7DKJWRW,21919,1
CMM,PMG,False,False,False,False,False,True,True,True,True,2,A1A3TGZ7DKJWRW,26632,1
P1,PMG,False,False,False,True,True,False,True,True,True,3,A1A3TGZ7DKJWRW,53539,1
P1,P3M1,False,True,True,False,True,True,False,True,True,2,A1A3TGZ7DKJWRW,51965,0
P2,PMG,False,False,False,True,True,True,True,True,True,4,A1A3TGZ7DKJWRW,49041,0
PMM,CM,False,False,False,False,True,False,True,True,True,2,A1A3TGZ7DKJWRW,37596,0
P31M,P1,False,False,False,True,True,True,False,True,True,2,A1A3TGZ7DKJWRW,8957,0
P3,PM,False,False,True,True,True,True,False,True,True,3,A1A3TGZ7DKJWRW,15881,0
P3,P6M,True,False,False,False,False,False,True,True,False,2,A1A3TGZ7DKJWRW,14748,1
PGG,CM,False,False,False,False,True,False,True,True,True,2,A1A3TGZ7DKJWRW,31167,1
P3M1,P6,True,True,True,False,True,False,True,True,False,2,A1A3TGZ7DKJWRW,9654,1
P4M,PGG,False,False,False,False,False,True,True,False,True,5,A1A3TGZ7DKJWRW,22098,1
P1,P3,False,True,True,True,True,True,False,True,True,1,A1A3TGZ7DKJWRW,51373,1
P4,PMM,False,False,False,True,True,True,True,False,True,3,A1A3TGZ7DKJWRW,22809,0
P6,P31M,True,False,False,True,True,False,True,True,False,2,A1A3TGZ7DKJWRW,5825,0
PMG,P6,False,False,False,True,True,True,False,True,False,4,A1A3TGZ7DKJWRW,32061,1
PMG,P4M,False,False,True,False,False,True,True,False,True,4,A1A3TGZ7DKJWRW,32242,1
P6M,PMG,False,False,True,False,False,True,False,True,False,3,A1A3TGZ7DKJWRW,1020,1
P4,P1,False,True,True,True,True,False,True,False,True,2,A1A3TGZ7DKJWRW,24923,1
PGG,PMG,True,True,False,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,31753,1
P4G,P4,True,False,False,False,False,True,True,True,True,1,A1A3TGZ7DKJWRW,16242,1
P31M,PMG,False,False,True,True,True,False,False,True,True,2,A1A3TGZ7DKJWRW,8696,1
PGG,P6M,False,False,False,False,False,True,False,True,False,4,A1A3TGZ7DKJWRW,30091,1
P4M,P3,False,False,False,False,False,False,False,False,True,5,A1A3TGZ7DKJWRW,20644,1
PG,P6,False,False,True,True,True,False,False,True,False,3,A1A3TGZ7DKJWRW,42937,1
PMG,CM,False,False,False,False,True,False,True,True,True,1,A1A3TGZ7DKJWRW,33737,0
P3M1,P6M,True,False,False,True,False,False,True,True,False,1,A1A3TGZ7DKJWRW,10263,0
P4G,PMM,False,False,False,False,False,True,True,False,True,2,A1A3TGZ7DKJWRW,18962,1
PM,P4G,False,False,False,False,False,False,True,False,True,5,A1A3TGZ7DKJWRW,45677,1
P6,CMM,False,True,True,False,False,True,False,True,False,2,A1A3TGZ7DKJWRW,3520,0
PMM,P2,False,False,False,True,True,True,True,True,True,4,A1A3TGZ7DKJWRW,35792,1
P3,PG,False,False,True,True,True,True,False,True,True,2,A1A3TGZ7DKJWRW,14568,0
P4,P4G,True,False,False,False,False,True,True,True,True,1,A1A3TGZ7DKJWRW,25198,0
P2,P4M,False,False,False,False,False,True,True,False,True,3,A1A3TGZ7DKJWRW,50180,0
P31M,PGG,False,False,False,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,8663,1
PM,P4M,False,True,False,False,False,False,True,False,True,6,A1A3TGZ7DKJWRW,46325,1
CMM,P1,False,True,True,False,False,False,True,True,True,4,A1A3TGZ7DKJWRW,27510,1
P3,P2,False,True,True,True,True,False,False,True,True,2,A1A3TGZ7DKJWRW,15293,1
PM,P4,False,False,True,True,True,False,True,False,True,4,A1A3TGZ7DKJWRW,45726,0
P6,P4M,False,False,False,False,False,True,False,False,False,4,A1A3TGZ7DKJWRW,5353,0
P6M,CMM,False,False,False,True,True,True,False,True,False,1,A1A3TGZ7DKJWRW,303,1
CM,PGG,False,False,False,False,True,False,True,True,True,2,A1A3TGZ7DKJWRW,40070,1
P6M,P4G,False,False,False,True,True,True,False,False,False,2,A1A3TGZ7DKJWRW,826,1
P6M,P6,True,False,False,False,False,True,True,True,True,1,A1A3TGZ7DKJWRW,6,0
PGG,P3,False,False,False,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,31558,1
P6M,P1,False,False,False,False,False,False,False,True,False,3,A1A3TGZ7DKJWRW,1272,0
P3M1,P1,False,True,True,False,True,True,False,True,True,2,A1A3TGZ7DKJWRW,11484,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,A1A3TGZ7DKJWRW,10055,1
PMG,PG,True,True,False,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,32520,0
PM,PG,True,False,True,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,45974,0
P2,P6,False,True,True,True,True,True,False,True,False,1,A1A3TGZ7DKJWRW,50616,0
PG,P6M,False,False,False,False,False,False,False,True,False,4,A1A3TGZ7DKJWRW,43524,0
PG,PMG,True,True,False,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,42020,1
PM,PMM,True,True,False,True,True,False,True,True,True,3,A1A3TGZ7DKJWRW,45903,1
CMM,P4G,False,False,False,True,True,True,True,False,True,1,A1A3TGZ7DKJWRW,27739,1
P31M,P4,False,False,False,True,True,False,False,False,True,4,A1A3TGZ7DKJWRW,7940,0
PMG,PGG,True,True,False,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,33024,0
PM,P1,False,False,True,True,True,True,True,True,True,2,A1A3TGZ7DKJWRW,46067,0
P6,PMM,False,False,False,True,True,True,False,True,False,3,A1A3TGZ7DKJWRW,4882,0
P3M1,CMM,False,True,True,True,False,False,False,True,True,2,A1A3TGZ7DKJWRW,12475,0
CMM,P6M,False,False,False,True,True,True,False,True,False,1,A1A3TGZ7DKJWRW,27523,1
P31M,P6M,True,True,True,False,False,False,True,True,False,1,A1A3TGZ7DKJWRW,8990,0
P1,PGG,False,False,False,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,52854,1
PMM,P3M1,False,False,False,False,True,False,False,True,True,3,A1A3TGZ7DKJWRW,35971,1
PMG,P2,False,False,False,True,True,True,True,True,True,4,A1A3TGZ7DKJWRW,33214,1
PG,P31M,False,False,False,True,True,True,False,True,True,3,A1A3TGZ7DKJWRW,43624,1
P4M,P31M,False,True,True,False,False,False,False,False,True,4,A1A3TGZ7DKJWRW,20588,1
P4G,PMG,False,True,False,False,False,True,True,False,True,3,A1A3TGZ7DKJWRW,17015,0
P4G,P1,False,False,False,False,False,False,True,False,True,3,A1A3TGZ7DKJWRW,17894,1
P4G,P6,False,False,False,False,False,True,False,False,False,3,A1A3TGZ7DKJWRW,17992,1
PMM,PG,True,False,False,True,True,False,True,True,True,3,A1A3TGZ7DKJWRW,37626,1
P1,P2,True,True,True,True,True,False,True,True,True,1,A1A3TGZ7DKJWRW,53098,1
CM,P3M1,False,True,True,True,True,True,False,True,True,1,A1A3TGZ7DKJWRW,41118,1
P4,P3,False,True,True,True,True,False,False,False,True,3,A1A3TGZ7DKJWRW,24518,1
PG,P1,False,False,True,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,43505,0
P3,P6,True,True,True,True,True,False,True,True,False,1,A1A3TGZ7DKJWRW,14138,1
PMM,P3,False,False,False,True,True,False,False,True,True,4,A1A3TGZ7DKJWRW,35387,1
P4,CM,False,True,True,False,True,False,True,False,True,5,A1A3TGZ7DKJWRW,24765,1
P3,P1,False,True,True,True,True,True,False,True,True,1,A1A3TGZ7DKJWRW,15965,0
P3,PGG,False,False,False,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,13788,0
P4,P31M,False,False,False,True,True,False,False,False,True,4,A1A3TGZ7DKJWRW,23781,1
PM,P3,False,False,True,True,True,True,False,True,True,3,A1A3TGZ7DKJWRW,46264,0
CMM,P2,False,True,True,False,False,True,True,True,True,3,A1A3TGZ7DKJWRW,26191,1
P4,P6,False,True,True,True,True,True,False,False,False,2,A1A3TGZ7DKJWRW,22450,1
P1,P6,False,True,True,True,True,False,False,True,False,2,A1A3TGZ7DKJWRW,53189,1
P2,P6M,False,False,False,False,False,True,False,True,False,2,A1A3TGZ7DKJWRW,50582,0
PMG,P4G,False,True,False,False,False,True,True,False,True,3,A1A3TGZ7DKJWRW,33507,1
P4M,P4,True,False,False,False,False,True,True,True,True,2,A1A3TGZ7DKJWRW,21389,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,A1A3TGZ7DKJWRW,16025,1
PM,P2,False,False,True,True,True,False,True,True,True,3,A1A3TGZ7DKJWRW,46650,0
P1,PG,False,False,True,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,53019,0
P1,CMM,False,True,True,False,False,False,True,True,True,4,A1A3TGZ7DKJWRW,53464,1
P3,P4M,False,False,False,False,False,False,False,False,True,5,A1A3TGZ7DKJWRW,15575,1
P4M,P6M,False,True,True,True,True,True,False,False,False,3,A1A3TGZ7DKJWRW,20490,0
P3M1,P4,False,True,True,False,True,False,False,False,True,4,A1A3TGZ7DKJWRW,11788,1
P6,P6M,True,False,False,False,False,True,True,True,True,1,A1A3TGZ7DKJWRW,5796,1
P6,P4,False,True,True,True,True,True,False,False,False,2,A1A3TGZ7DKJWRW,6004,1
P3,PMG,False,False,False,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,14460,1
P6,PMG,False,False,False,True,True,True,False,True,False,4,A1A3TGZ7DKJWRW,4213,0
PG,CM,False,False,True,False,True,True,True,True,True,2,A1A3TGZ7DKJWRW,44656,0
P4M,PMG,False,False,True,False,False,True,True,False,True,4,A1A3TGZ7DKJWRW,21500,1
P31M,PG,False,False,False,True,True,True,False,True,True,3,A1A3TGZ7DKJWRW,6893,1
P31M,CM,False,False,False,False,True,True,False,True,True,1,A1A3TGZ7DKJWRW,8761,1
P3,PMM,False,False,False,True,True,False,False,True,True,4,A1A3TGZ7DKJWRW,14515,1
PG,PMM,True,False,False,True,True,False,True,True,True,3,A1A3TGZ7DKJWRW,42688,0
P2,P3,False,True,True,True,True,False,False,True,True,2,A1A3TGZ7DKJWRW,49444,0
P4M,P1,False,False,False,False,False,False,True,False,True,4,A1A3TGZ7DKJWRW,21104,1
PMM,P6M,False,True,True,False,False,True,False,True,False,2,A1A3TGZ7DKJWRW,35212,0
P4G,P3M1,False,False,False,True,False,False,False,False,True,3,A1A3TGZ7DKJWRW,16762,1
P6M,CM,False,False,False,True,False,False,False,True,False,2,A1A3TGZ7DKJWRW,3001,1
P4G,PGG,False,True,True,False,False,True,True,False,True,4,A1A3TGZ7DKJWRW,16329,1
PGG,P31M,False,False,False,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,29525,1
PMM,P31M,False,True,True,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,35933,1
CM,PMM,False,False,False,False,True,False,True,True,True,2,A1A3TGZ7DKJWRW,38873,1
CM,P4,False,True,True,False,True,False,True,False,True,5,A1A3TGZ7DKJWRW,40628,1
PG,P4M,False,False,False,False,False,False,True,False,True,5,A1A3TGZ7DKJWRW,42495,1
P4M,CM,False,False,False,True,False,False,True,False,True,5,A1A3TGZ7DKJWRW,21596,0
P2,P31M,False,False,False,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,48104,1
P4,P3M1,False,True,True,False,True,False,False,False,True,4,A1A3TGZ7DKJWRW,25117,1
CMM,P3,False,True,True,False,False,False,False,True,True,3,A1A3TGZ7DKJWRW,27691,1
P4,CMM,False,True,True,False,False,True,True,False,True,2,A1A3TGZ7DKJWRW,25248,0
PMM,PGG,True,False,False,True,True,True,True,True,True,2,A1A3TGZ7DKJWRW,36229,1
PM,PMG,True,False,False,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,45213,0
PMG,CMM,False,False,False,False,False,True,True,True,True,2,A1A3TGZ7DKJWRW,32970,0
P2,P4,False,True,True,True,True,True,True,False,True,1,A1A3TGZ7DKJWRW,50218,1
P6,PG,False,False,True,True,True,False,False,True,False,3,A1A3TGZ7DKJWRW,5633,1
PMM,P4G,False,False,False,False,False,True,True,False,True,2,A1A3TGZ7DKJWRW,37965,1
CM,P6,False,True,True,False,True,False,False,True,False,3,A1A3TGZ7DKJWRW,39081,1
P4G,P3,False,False,False,False,False,False,False,False,True,4,A1A3TGZ7DKJWRW,16168,0
CM,P31M,False,False,False,False,True,True,False,True,True,1,A1A3TGZ7DKJWRW,41078,0
P4G,P2,False,False,False,False,False,True,True,False,True,2,A1A3TGZ7DKJWRW,18502,0
PMM,P4M,False,True,True,False,False,True,True,False,True,3,A1A3TGZ7DKJWRW,36741,1
P4,PM,False,False,True,True,True,False,True,False,True,4,A1A3TGZ7DKJWRW,22922,0
P6,P4G,False,False,False,False,False,True,False,False,False,3,A1A3TGZ7DKJWRW,4026,0
P4,P2,False,True,True,True,True,True,True,False,True,1,A1A3TGZ7DKJWRW,22980,0
PG,P4,False,False,True,True,True,False,True,False,True,3,A1A3TGZ7DKJWRW,43828,1
P4,PGG,False,False,False,True,True,True,True,False,True,4,A1A3TGZ7DKJWRW,24013,0
PGG,P6,False,False,False,True,True,True,False,True,False,4,A1A3TGZ7DKJWRW,31436,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,A1A3TGZ7DKJWRW,13760,0
P31M,P4G,False,False,False,False,False,False,False,False,True,3,A1A3TGZ7DKJWRW,8490,1
PMG,PMM,True,False,True,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,34345,1
P3M1,P4G,False,False,False,True,False,False,False,False,True,3,A1A3TGZ7DKJWRW,11043,1
P2,P4G,False,False,False,False,False,True,True,False,True,2,A1A3TGZ7DKJWRW,50160,0
P4,PG,False,False,True,True,True,False,True,False,True,3,A1A3TGZ7DKJWRW,23547,1
CMM,P4,False,True,True,False,False,True,True,False,True,2,A1A3TGZ7DKJWRW,27809,0
P1,P6M,False,False,False,False,False,False,False,True,False,3,A1A3TGZ7DKJWRW,51227,1
P4M,PG,False,False,False,False,False,False,True,False,True,5,A1A3TGZ7DKJWRW,20343,1
CM,P4G,False,False,False,True,False,False,True,False,True,4,A1A3TGZ7DKJWRW,41188,1
P31M,P3M1,True,False,False,False,True,True,True,True,True,1,A1A3TGZ7DKJWRW,7782,0
P2,CMM,False,True,True,False,False,True,True,True,True,3,A1A3TGZ7DKJWRW,48994,0
P6,PM,False,False,True,True,True,False,False,True,False,4,A1A3TGZ7DKJWRW,6305,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,A1A3TGZ7DKJWRW,31156,1
P3,P4,False,True,True,True,True,False,False,False,True,3,A1A3TGZ7DKJWRW,13051,0
PMM,CMM,False,False,False,False,False,True,True,True,True,1,A1A3TGZ7DKJWRW,37451,0
P4M,P2,False,False,False,False,False,True,True,False,True,3,A1A3TGZ7DKJWRW,20404,1
P4G,P31M,False,False,False,False,False,False,False,False,True,3,A1A3TGZ7DKJWRW,16109,1
P2,CM,False,True,True,False,True,False,True,True,True,4,A1A3TGZ7DKJWRW,49791,0
CMM,P31M,False,False,False,False,False,False,False,True,True,2,A1A3TGZ7DKJWRW,26345,0
P4M,PMM,False,True,True,False,False,True,True,False,True,3,A1A3TGZ7DKJWRW,19617,0
PMG,P3,False,False,False,True,True,False,False,True,True,3,A1A3TGZ7DKJWRW,32161,1
P6,P1,False,True,True,True,True,False,False,True,False,2,A1A3TGZ7DKJWRW,5730,1
P3,P31M,True,False,False,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,13523,1
P2,PG,False,False,True,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,50471,0
P4G,CMM,False,False,False,True,True,True,True,False,True,1,A1A3TGZ7DKJWRW,18854,1
P6M,PMM,False,True,True,False,False,True,False,True,False,2,A1A3TGZ7DKJWRW,1686,1
CM,P1,False,True,True,False,True,True,True,True,True,3,A1A3TGZ7DKJWRW,40946,1
P31M,CMM,False,False,False,False,False,False,False,True,True,2,A1A3TGZ7DKJWRW,7327,0
PMM,P1,False,False,False,True,True,False,True,True,True,4,A1A3TGZ7DKJWRW,38382,0
PMG,PM,True,False,False,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,33829,0
PMG,P1,False,False,False,True,True,False,True,True,True,3,A1A3TGZ7DKJWRW,32627,0
CM,P4M,False,False,False,True,False,False,True,False,True,5,A1A3TGZ7DKJWRW,41226,0
P6,PGG,False,False,False,True,True,True,False,True,False,4,A1A3TGZ7DKJWRW,4830,1
P4G,P4M,True,False,False,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,16202,1
PMM,P6,False,False,False,True,True,True,False,True,False,3,A1A3TGZ7DKJWRW,37185,1
P4G,PG,False,True,False,False,False,False,True,False,True,4,A1A3TGZ7DKJWRW,18431,0
P4,PMG,False,False,False,True,True,True,True,False,True,4,A1A3TGZ7DKJWRW,24077,0
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,A1A3TGZ7DKJWRW,10467,0
PG,CMM,False,False,True,False,False,False,True,True,True,4,A1A3TGZ7DKJWRW,42597,1
P3,P4G,False,False,False,False,False,False,False,False,True,4,A1A3TGZ7DKJWRW,14902,0
PMM,PMG,True,False,True,True,True,True,True,True,True,1,A1A3TGZ7DKJWRW,36888,1
P6M,P3,True,False,False,False,False,False,True,True,False,2,A1A3TGZ7DKJWRW,1418,0
CMM,P6,False,True,True,False,False,True,False,True,False,2,A1A3TGZ7DKJWRW,26954,0
P6M,P3M1,True,False,False,True,False,False,True,True,False,1,A1A3TGZ7DKJWRW,86,1
P1,PM,False,False,True,True,True,True,True,True,True,2,A1A3TGZ7DKJWRW,54354,1
P1,P4M,False,False,False,False,False,False,True,False,True,4,A1A3TGZ7DKJWRW,52751,1
P6,P2,False,True,True,True,True,True,False,True,False,1,A1A3TGZ7DKJWRW,5712,1
P4G,CM,False,False,False,True,False,False,True,False,True,4,A1A3TGZ7DKJWRW,16468,1
CM,PM,False,False,True,False,True,True,True,True,True,1,A1A3TGZ7DKJWRW,41495,0
PGG,P4M,False,False,False,False,False,True,True,False,True,5,A1A3TGZ7DKJWRW,30968,1
CM,PG,False,False,True,False,True,True,True,True,True,2,A1A3TGZ7DKJWRW,40801,1
P4M,CMM,False,False,False,True,True,True,True,False,True,2,A1A3TGZ7DKJWRW,21426,1
P3M1,P2,False,True,True,False,True,False,False,True,True,3,A1A3TGZ7DKJWRW,10168,0
PG,P3,False,False,True,True,True,True,False,True,True,2,A1A3TGZ7DKJWRW,44334,1
PGG,PM,True,False,False,True,True,False,True,True,True,2,A1A3TGZ7DKJWRW,31267,0
P6,CM,False,True,True,False,True,False,False,True,False,3,A1A3TGZ7DKJWRW,5577,0
PGG,P6,False,False,False,True,True,True,False,True,False,4,A40LU73SS18IW,30141,1
P2,PMM,False,False,False,True,True,True,True,True,True,4,A40LU73SS18IW,50368,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,A40LU73SS18IW,12619,1
PM,PG,True,False,True,True,True,True,True,True,True,1,A40LU73SS18IW,45966,1
P6M,P1,False,False,False,False,False,False,False,True,False,3,A40LU73SS18IW,1280,1
P1,P2,True,True,True,True,True,False,True,True,True,1,A40LU73SS18IW,51836,1
CM,P31M,False,False,False,False,True,True,False,True,True,1,A40LU73SS18IW,39784,0
