group_target,group_comp,rot_same,ref_same,gref_same,tile_same,user_id,task_id,distance,accuracy
 P6M,PG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,2407,4,1
 PM,PMG,FALSE,TRUE,FALSE,TRUE,A1N35VV9QURKHX,46481,2,0
 P4,P3,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,23238,3,1
 CMM,P1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,27483,4,0
 P31M,P4M,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,7916,4,1
 P4G,PG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,18414,4,0
 P1,CM,TRUE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,53603,3,1
 P3,P4G,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,12986,4,0
 P6,PGG,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,4164,4,0
 PMG,PGG,TRUE,FALSE,TRUE,TRUE,A1N35VV9QURKHX,34284,1,1
 PMG,PGG,TRUE,FALSE,TRUE,TRUE,A1N35VV9QURKHX,34284,1,1
 P6M,P3M1,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,2651,1,1
 PG,P6,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,41652,3,1
 P1,PMG,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,52268,3,0
 PM,P3,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,47532,3,1
 P4,PMM,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,22825,3,0
 P4,PMM,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,22825,3,0
 P6,P4,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,3449,2,1
 PG,CM,TRUE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,44033,2,1
 P4G,P2,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,17868,2,1
 P6M,PGG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,1611,4,1
 P2,P4G,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,49483,2,1
 PG,PGG,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,43255,1,0
 P4M,P6,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,19911,4,1
 P31M,P6M,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,8966,1,0
 PMM,P3M1,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,37270,3,1
 PMM,P3M1,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,37270,3,1
 CMM,PG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,26729,4,1
 P4,CM,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,23511,5,1
 P6M,P1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,3162,3,0
 P31M,PGG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,9319,3,1
 P31M,PGG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,9319,3,1
 P2,CMM,TRUE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,49610,3,1
 PMG,P6M,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,33933,3,1
 P1,PG,TRUE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,52396,1,1
 P4G,P6M,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,18571,2,1
 P4M,PMM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,21544,3,1
 PGG,PMM,TRUE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,29201,2,1
 P3M1,PGG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,10581,3,0
 P4G,PGG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,16986,4,0
 PMM,P6,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,36533,3,1
 P3M1,P4M,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,12385,4,0
 P2,PMG,TRUE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,49682,4,1
 P3,P6,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,15408,1,1
 P2,P3,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,48172,2,0
 P4,P4M,TRUE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,23313,2,1
 P3,PMG,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,14455,3,0
 CM,P1,TRUE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,41563,3,1
 P3,PMM,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,15133,4,1
 P4G,PMM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,18354,2,1
 P4M,P2,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,22352,3,1
 P4M,P2,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,22352,3,1
 P2,PGG,TRUE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,49645,3,1
 P2,PGG,TRUE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,49645,3,1
 CM,PMM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,40796,2,1
 CM,PMM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,40796,2,1
 P3,CMM,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,15024,3,1
 P3,CMM,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,15024,3,1
 PGG,P4M,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,30963,5,1
 P3M1,PM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,12054,2,1
 P3M1,PM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,12054,2,1
 CMM,P2,TRUE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,26806,3,0
 CMM,P2,TRUE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,26806,3,0
 PMM,PMG,TRUE,TRUE,FALSE,TRUE,A1N35VV9QURKHX,37543,1,0
 PM,CMM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,45149,4,1
 PM,P4,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,47646,4,1
 PM,P4,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,47646,4,1
 P6M,PMM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,2356,2,1
 P31M,P2,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,6961,3,1
 P31M,P6,FALSE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,7743,2,0
 P31M,P6,FALSE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,7743,2,0
 CM,P4M,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,41230,5,1
 P3,P1,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,14072,1,0
 P4,P2,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,24251,1,0
 P3M1,P31M,TRUE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,10336,1,1
 PMM,CMM,TRUE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,36179,1,1
 P31M,P1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,7666,2,0
 P6,PMM,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,3635,3,1
 P6,P3,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,5265,1,1
 PM,P2,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,45367,3,0
 P3M1,P2,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,10165,3,0
 PM,CM,TRUE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,46592,1,0
 P3M1,CMM,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,10549,2,0
 P6M,P2,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,1876,2,1
 P6M,P2,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,1876,2,1
 PM,P4G,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,46313,5,0
 P3,CM,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,14550,2,0
 PMM,P2,TRUE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,36434,4,1
 P4,P6,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,25009,2,1
 PMM,PG,FALSE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,36341,3,0
 P31M,CMM,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,6697,2,1
 P3M1,P6M,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,10892,1,0
 P4,P3M1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,24473,4,0
 PM,P4M,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,47627,6,1
 CMM,P4M,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,25858,2,0
 P4G,P6,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,17339,3,0
 P31M,PG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,9467,3,1
 P1,P2,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,52470,1,1
 PMG,P3M1,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,32783,2,0
 P3,PGG,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,15702,3,1
 P4,P6M,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,22425,3,1
 CMM,PM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,26127,4,0
 P1,P3,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,53295,1,1
 P4M,P4G,TRUE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,19403,1,1
 P2,P6,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,49977,1,1
 PMG,P2,TRUE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,33223,4,1
 P1,P3M1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,51326,2,1
 P4M,P4,TRUE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,20748,2,0
 P6,PG,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,4324,3,0
 PMM,P4G,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,36713,2,1
 P4,P4G,TRUE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,22606,1,1
 PMG,PMM,TRUE,TRUE,FALSE,TRUE,A1N35VV9QURKHX,34986,1,0
 P4G,P1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,18549,3,0
 P4G,P1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,18549,3,0
 CMM,P3,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,26409,3,1
 PMG,P4M,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,32273,4,1
 P3,PG,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,14582,2,0
 P1,P4G,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,52077,3,1
 P1,P4G,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,52077,3,1
 P6,P3M1,FALSE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,5869,2,0
 P4M,CMM,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,20149,2,1
 PM,PGG,FALSE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,45196,2,1
 P4M,P1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,22369,4,1
 PM,P6M,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,46118,3,1
 P31M,P3,TRUE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,7830,1,0
 CM,PGG,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,41350,2,0
 P3M1,P6,FALSE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,9668,2,1
 PMG,CM,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,34363,1,1
 P6,P4M,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,5336,4,1
 PGG,PG,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,29294,1,1
 P1,P4,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,53417,2,1
 P3,P4,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,14987,3,1
 P6M,CM,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,1120,2,0
 CMM,PMG,TRUE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,28544,2,0
 P6,PM,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,4370,4,1
 PGG,P6M,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,29479,4,1
 P3M1,P1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,12766,2,1
 P31M,CM,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,6866,1,1
 P1,P31M,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,53223,2,0
 PMM,PM,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,37664,3,0
 P6,P2,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,3765,1,0
 PG,CMM,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,41930,4,1
 P4G,P3M1,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,17431,3,1
 P1,P6,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,53813,2,1
 CMM,CM,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,27967,3,1
 CMM,PMM,TRUE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,28567,1,1
 P2,P3M1,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,50685,3,0
 P3,P3M1,TRUE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,12932,1,0
 P3,P3M1,TRUE,FALSE,FALSE,TRUE,A1N35VV9QURKHX,12932,1,0
 P1,CMM,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,52819,4,1
 P3M1,P4,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,10517,4,1
 P3M1,P4,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,10517,4,1
 CMM,P3M1,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,27662,2,1
 P31M,PMG,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,7404,2,0
 P3M1,PMM,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,10004,3,1
 P4,PM,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,22924,4,1
 P6M,P31M,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,47,1,0
 PMM,P6M,FALSE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,35869,2,1
 PM,PMM,FALSE,TRUE,TRUE,TRUE,A1N35VV9QURKHX,46551,3,1
 P4,P31M,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,22496,4,1
 PMG,P6,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,33983,4,1
 CM,PM,TRUE,TRUE,FALSE,FALSE,A1N35VV9QURKHX,40230,1,1
 P4,PMG,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,22774,4,0
 PGG,CM,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,31188,2,1
 PGG,P4G,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,30929,4,1
 PGG,P4G,FALSE,FALSE,TRUE,FALSE,A1N35VV9QURKHX,30929,4,1
 P4,CMM,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,25244,2,1
 P4,CMM,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,25244,2,1
 CMM,P4,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,27830,2,1
 CMM,P4,FALSE,FALSE,FALSE,FALSE,A1N35VV9QURKHX,27830,2,1
 P4G,CM,FALSE,TRUE,TRUE,FALSE,A1N35VV9QURKHX,18399,4,1
 P6,PM,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,5034,4,1
 P6M,P3M1,FALSE,TRUE,TRUE,TRUE,A1VLZL3CA1WMPT,2643,1,1
 CMM,CM,FALSE,TRUE,TRUE,TRUE,A1VLZL3CA1WMPT,27341,3,0
 P4,P3M1,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,24479,4,0
 P4M,P31M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,19952,4,1
 PM,P4G,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,46929,5,0
 P31M,P4,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,6657,4,1
 P1,CM,TRUE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,52964,3,1
 P6M,CMM,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,1591,1,1
 PGG,P4G,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,29642,4,1
 P2,CMM,TRUE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,48346,3,0
 PGG,PMM,TRUE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,29208,2,1
 P31M,CM,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,9411,1,0
 P4G,P1,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,17910,3,0
 P4G,PGG,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,17633,4,1
 CMM,PMM,TRUE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,28574,1,1
 P4,P2,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,24244,1,1
 PGG,PM,FALSE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,31268,2,1
 CM,P4M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,39295,5,1
 PMG,PG,FALSE,FALSE,TRUE,TRUE,A1VLZL3CA1WMPT,35055,2,1
 CMM,P4G,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,28386,1,1
 CM,PM,TRUE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,40222,1,1
 P4,PGG,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,23375,4,1
 P2,P4G,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,50153,2,1
 P4M,P3,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,21938,5,1
 P3M1,PMG,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,11916,2,1
 PM,PGG,FALSE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,46461,2,1
 PG,P4,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,43818,3,1
 P3M1,CM,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,10059,1,1
 CM,PG,TRUE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,40803,2,1
 PM,PG,TRUE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,47247,1,1
 PMM,PGG,TRUE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,37508,2,1
 P3,P6M,FALSE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,14099,2,0
 CMM,PGG,TRUE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,26579,3,1
 P6,P4,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,5378,2,1
 P4G,P6,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,16079,3,0
 P3,P31M,TRUE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,12886,1,0
 P3M1,P31M,TRUE,TRUE,TRUE,TRUE,A1VLZL3CA1WMPT,11000,1,1
 P4G,PG,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,17796,4,1
 P1,PM,TRUE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,54345,2,0
 P31M,P6,FALSE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,8400,2,1
 P3,CMM,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,15672,3,1
 PG,CMM,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,43235,4,1
 P3M1,PM,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,11418,2,1
 CMM,P31M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,26961,2,1
 PMG,P31M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,34663,2,1
 PG,P6M,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,42901,4,0
 PMG,P4M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,34164,4,1
 CM,P31M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,41053,1,1
 PM,CM,TRUE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,45294,1,1
 P4,PM,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,23600,4,1
 P4M,CM,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,22220,5,1
 PMM,PG,FALSE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,35687,3,1
 PMG,P3M1,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,32160,2,1
 P6,P2,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,3784,1,0
 PG,P1,TRUE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,44780,1,1
 P1,P4M,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,52755,4,1
 PG,P6,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,44216,3,1
 P31M,P1,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,8928,2,1
 P6M,P6,TRUE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,662,1,1
 P6,CMM,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,4770,2,1
 P6,CM,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,5596,3,1
 PMM,P6,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,36555,3,1
 P6M,CM,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,3036,2,1
 PMG,P4,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,34232,4,1
 PM,CMM,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,45160,4,1
 P2,PG,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,48553,2,1
 P2,PMG,TRUE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,49061,4,1
 P4M,PMM,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,20253,3,1
 CMM,P4,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,27838,2,1
 P4,P6M,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,23713,3,1
 P1,P4,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,53434,2,1
 P6,P4G,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,3399,3,1
 P1,P3,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,52018,1,1
 P3M1,P4M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,9831,4,0
 P4M,P4,TRUE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,20726,2,1
 PG,PMM,FALSE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,42689,3,1
 PMM,P6M,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,36510,2,1
 P4G,CMM,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,18873,1,1
 P3,P6,FALSE,TRUE,TRUE,TRUE,A1VLZL3CA1WMPT,12842,1,0
 P3,P2,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,14005,2,0
 P3M1,PMM,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,12567,3,1
 P6M,P1,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,2540,3,1
 CMM,PMG,TRUE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,25971,2,1
 CM,P6M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,40980,2,1
 PGG,P6,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,30160,4,1
 P3,PM,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,15255,3,0
 CMM,PM,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,27426,4,1
 P1,PMM,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,51662,4,1
 P6M,P4M,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,870,3,1
 P3M1,PG,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,10119,3,1
 PMG,PGG,TRUE,FALSE,TRUE,TRUE,A1VLZL3CA1WMPT,34295,1,0
 CM,PMM,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,39516,2,1
 P6M,P4G,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,2759,2,1
 P2,PGG,TRUE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,49673,3,1
 PMG,P2,TRUE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,33207,4,1
 P4,P4G,TRUE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,25179,1,1
 P4G,PMG,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,17651,3,1
 P31M,PM,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,7566,2,0
 P1,P6M,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,51853,3,1
 P4,PMM,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,22808,3,1
 CM,CMM,FALSE,TRUE,TRUE,TRUE,A1VLZL3CA1WMPT,38723,3,1
 PMM,P4G,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,36075,2,1
 CM,PMG,FALSE,TRUE,TRUE,FALSE,A1VLZL3CA1WMPT,40750,1,1
 PG,PMG,FALSE,FALSE,TRUE,TRUE,A1VLZL3CA1WMPT,44565,2,1
 PG,P4M,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,42514,5,1
 PGG,P31M,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,28919,3,1
 PG,PM,TRUE,FALSE,FALSE,TRUE,A1VLZL3CA1WMPT,44052,1,1
 P6M,PG,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,2402,4,1
 P6,PG,FALSE,TRUE,FALSE,FALSE,A1VLZL3CA1WMPT,5638,3,1
 P6M,P2,FALSE,FALSE,FALSE,FALSE,A1VLZL3CA1WMPT,583,2,1
 P4M,PGG,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,22082,5,1
 PMM,P4,FALSE,FALSE,TRUE,FALSE,A1VLZL3CA1WMPT,36134,3,1
